 1588.6500
 1588.7500
 1588.8500
 1588.9500
 1589.0500
 1589.1500
 1589.2500
 1589.3500
 1589.4500
 1589.5500
 1589.6500
 1589.7500
 1589.8500
 1589.9500
 1590.0500
 1590.1500
 1590.2500
 1590.3500
 1590.4500
 1590.5500
 1590.6500
 1590.7500
 1590.8500
 1590.9500
 1591.0500
 1591.1500
 1591.2500
 1591.3500
 1591.4500
 1591.5500
 1591.6500
 1591.7500
 1591.8500
 1591.9500
 1592.0500
 1592.1500
 1592.2500
 1592.3500
 1592.4500
 1592.5500
 1592.6500
 1592.7500
 1592.8500
 1592.9500
 1593.0500
 1593.1500
 1593.2500
 1593.3500
 1593.4500
 1593.5500
 1593.6500
 1593.7500
 1593.8500
 1593.9500
 1594.0500
 1594.1500
 1594.2500
 1594.3500
 1594.4300
 1594.4550
 1594.4800
 1594.5050
 1594.5300
 1594.5550
 1594.5800
 1594.6050
 1594.6300
 1594.6550
 1594.6800
 1594.7050
 1594.7300
 1594.7550
 1594.7800
 1594.8050
 1594.8300
 1594.8550
 1594.8800
 1594.9050
 1594.9300
 1594.9550
 1594.9800
 1595.0050
 1595.0300
 1595.0550
 1595.0800
 1595.1050
 1595.1300
 1595.1550
 1595.1800
 1595.2050
 1595.2300
 1595.2550
 1595.2800
 1595.3050
 1595.3300
 1595.3550
 1595.3800
 1595.4050
 1595.4300
 1595.4550
 1595.4800
 1595.5050
 1595.5300
 1595.5550
 1595.5800
 1595.6050
 1595.6300
 1595.6550
 1595.6800
 1595.7050
 1595.7300
 1595.7550
 1595.7800
 1595.8050
 1595.8300
 1595.8550
 1595.8800
 1595.9050
 1595.9300
 1595.9550
 1595.9800
 1596.0050
 1596.0300
 1596.0550
 1596.0800
 1596.1050
 1596.1300
 1596.1550
 1596.1800
 1596.2050
 1596.2300
 1596.2550
 1596.2800
 1596.3050
 1596.3300
 1596.3550
 1596.3800
 1596.4050
 1596.4300
 1596.4550
 1596.4800
 1596.5050
 1596.5300
 1596.5550
 1596.5800
 1596.6050
 1596.6300
 1596.6550
 1596.6800
 1596.7050
 1596.7300
 1596.7550
 1596.7800
 1596.8050
 1596.8300
 1596.8550
 1596.8800
 1596.9050
 1596.9300
 1596.9550
 1596.9800
 1597.0050
 1597.0300
 1597.0550
 1597.0800
 1597.1050
 1597.1300
 1597.1550
 1597.1800
 1597.2050
 1597.2300
 1597.2550
 1597.2800
 1597.3050
 1597.3300
 1597.3550
 1597.3800
 1597.4050
 1597.4300
 1597.4550
 1597.4800
 1597.5050
 1597.5300
 1597.5550
 1597.5800
 1597.6050
 1597.6300
 1597.6550
